MOFRefcodes,LCD,PLD,LFPD,Volume,ASA_m2_g,ASA_m2_cm3,NASA_m2_g,NASA_m2_cm3,AV_VF,AV_cm3_g,NAV_cm3_g, H,C,N,F,Cl,Br,V,Cu,Zn,Zr,metal type, total degree of unsaturation,metalic percentage, oxygetn-to-metal ratio,electronegtive-to-total ratio, weighted electronegativity per atom, nitrogen to oxygen ,O2uptakemolkg,N2uptakemolkg,SelfdiffusionofO2cm2s,SelfdiffusionofN2cm2s,O2N2ratio,HenrysconstantO2,HenrysconstantN2,SelfdiffusionofO2cm2sinfDilute,SelfdiffusionofN2cm2sinfDilute
UKAQAZ_clean,7.03658,4.81444,7.03658,1.1542,1480.75,1709.08,0,0,0.5836,0.505632,0,24,42,0,0,0,0,0,0,0,0,1,31,4.761904762,7,0.573333333,0.573333333,0,0.490422703,0.479908966,0.000119204,0.000107892,1.021907773,5.34683E-06,5.36733E-06,0.000126011,0.000106637
UKAQED_clean,6.96134,4.79708,6.96134,1.16653,1454.47,1696.68,0,0,0.581,0.49806,0,24,42,0,0,0,0,0,0,0,0,1,31,4.761904762,7,0.573333333,0.573333333,0,0.506599817,0.546318849,0.000101135,7.60262E-05,0.927296977,5.53631E-06,6.24374E-06,0.000115171,9.15994E-05
UKAQIH_clean,7.0082,4.78738,7.0082,1.16844,1466.3,1713.29,0,0,0.5844,0.500152,0.000171168,24,42,0,0,0,0,0,0,0,0,1,31,4.761904762,7,0.573333333,0.573333333,0,0.4879074,0.461041495,0.000111087,9.58857E-05,1.058272207,5.29117E-06,5.10602E-06,0.000116435,0.000135759
UKAYIO_clean,6.29903,4.32054,6.29903,0.668836,3528,2359.66,0,0,0.7108,1.06274,0,0,128,0,0,0,0,0,0,0,0,1,129,6.25,4,0.655238095,0.655238095,0,0.161532738,0.138648718,0.00011244,9.0199E-05,1.165050354,1.6186E-06,1.39632E-06,0.000101072,7.66518E-05
UKAZEM_clean,10.77132,8.65206,10.76899,0.789293,2572.07,2030.11,0,0,0.7756,0.982652,0,0,36,0,0,4,0,0,12,0,0,4,35,44.44444444,4.5,2.03375,2.03375,0,0.097275756,0.096663323,0.000626718,0.000521132,1.006335732,9.66721E-07,9.6067E-07,0.00064841,0.000738036
UKIQIP_clean,10.57455,7.52574,10.57455,0.823179,2521.41,2075.57,0,0,0.6786,0.824365,0,42,90,0,0,0,0,0,0,0,0,1,70,10,4,0.699661017,0.699661017,0,0.298716237,0.281557603,0.000243882,0.000230316,1.060941823,3.07324E-06,2.89607E-06,0.000214033,0.000221241
UKIQOV_clean,13.66711,9.63813,13.66009,0.628902,3346.47,2104.6,0,0,0.7776,1.23644,0,84,180,0,0,0,0,0,12,0,0,4,139,10,4,0.699661017,0.699661017,0,0.378552698,0.353795284,0.000250466,0.000260817,1.069976664,3.85863E-06,3.63451E-06,0.000205272,0.000258204
UKOZOK_clean,5.16699,3.99697,5.16538,2.08607,698.257,1456.61,0,0,0.5214,0.249944,0,96,144,0,0,0,0,0,0,0,0,1,97,16.66666667,7,1.337777778,1.337777778,0,0.222001909,0.202069217,6.19443E-05,5.53267E-05,1.098642894,2.35372E-06,2.17824E-06,6.44974E-05,5.98359E-05
UKUBIM_clean,7.24657,4.5792,7.24657,1.09306,1222.57,1336.34,0,0,0.5474,0.500795,0,104,100,16,0,0,0,0,0,0,0,1,45,4,4,0.418064516,0.418064516,1,0.84971124,0.845871869,7.65636E-05,6.76389E-05,1.004538951,0.000010709,1.11594E-05,9.51224E-05,7.92234E-05
UKUBOS_clean,7.20509,4.51731,7.20509,1.01682,1310.6,1332.64,0,0,0.5496,0.540507,0,104,100,16,0,0,0,0,0,0,0,1,45,4,4,0.418064516,0.418064516,1,0.966225691,0.962874089,7.3757E-05,6.76998E-05,1.003480832,1.23937E-05,0.000012965,8.97393E-05,9.32562E-05
UKUBUY_clean,7.24877,4.48545,6.9378,1.0306,1297.17,1336.85,0,0,0.5312,0.51543,0,104,100,16,0,0,0,0,0,0,0,1,45,4,4,0.418064516,0.418064516,1,1.051293942,1.034969519,6.24861E-05,6.03327E-05,1.015772853,1.36812E-05,1.41756E-05,9.29508E-05,9.75873E-05
UKUCAF_clean,7.2141,4.4286,6.87747,1.05667,1243.26,1313.72,0,0,0.5246,0.496466,0,104,100,16,0,0,0,0,0,0,0,1,45,4,4,0.418064516,0.418064516,1,1.125110543,1.106518774,6.2157E-05,5.80192E-05,1.016802037,0.00001507,1.57353E-05,7.27079E-05,8.09565E-05
UKUPIB_clean,7.9794,5.83185,7.9636,0.893496,2392.33,2137.53,0,0,0.6356,0.711363,0,42,112,0,0,0,0,0,0,0,0,1,92,6.25,6,0.711724138,0.711724138,0,0.266983684,0.261429952,0.000256665,0.000286964,1.021243671,2.67879E-06,2.6493E-06,0.000308329,0.000290297
UKUPUL_clean,6.90717,5.2805,6.90717,1.43379,1022.22,1465.65,1.32886,1.90531,0.5222,0.364209,0.0138095,64,32,16,0,0,0,36,0,0,0,8,-3,112.5,2,1.25559322,1.25559322,0.222222222,0.217892573,0.376987472,0.000224794,0.000115493,0.577983591,2.24667E-06,3.96952E-06,0.000148277,0.000146413
ULASAD_clean,8.38485,6.51445,8.17533,0.647842,3748.72,2428.58,0,0,0.7298,1.12651,0,20,48,28,0,0,0,0,0,0,0,1,32,20.83333333,0,0.803018868,0.803018868,0,0.176839492,0.160419212,0.000325656,0.000204294,1.102358564,1.76657E-06,1.59625E-06,0.000225725,0.000266701
ULEGOH_clean,6.13177,4.39371,6.11357,1.30509,740.207,966.034,0,0,0.4766,0.365187,0,1440,1344,96,0,0,0,0,96,0,0,4,601,7.142857143,3,0.392941176,0.392941176,0.333333333,0.582565937,0.565134013,8.01347E-05,7.52617E-05,1.030845647,8.11195E-06,8.14021E-06,0.000160277,0.000146921
ULIMIN_clean,5.00183,3.7748,4.85322,1.2693,406.208,515.601,127.906,162.351,0.476,0.375009,0,168,184,64,0,0,0,0,0,0,0,1,85,6.52173913,5.333333333,0.842926829,0.842926829,1,0.714003859,0.611385113,4.61375E-05,1.89473E-05,1.167846328,9.69939E-06,8.38295E-06,3.43164E-05,2.39893E-05
ULOGAE_clean,6.57121,5.40028,5.95167,1.35328,1634.36,2211.75,0,0,0.6272,0.463465,0,48,144,0,0,0,0,0,0,0,0,1,121,16.66666667,4,1.058461538,1.058461538,0,0.28524985,0.28067575,0.000407509,0.00041772,1.016296741,2.95069E-06,2.95758E-06,0.000501853,0.000458999
ULOKAJ_clean,8.7673,6.34979,8.7673,1.30492,1330.19,1735.79,0,0,0.637,0.488152,0,192,288,96,0,0,0,0,0,24,0,0,145,8.333333333,0,0.45037037,0.45037037,0,0.170170058,0.156987595,0.00020691,0.000243497,1.083971367,1.73221E-06,1.59791E-06,0.000254307,0.000260139
ULOLEO_clean,8.29808,5.90829,8.29808,1.34322,1288.78,1731.11,0,0,0.6394,0.47602,0,192,288,96,0,0,0,0,0,24,0,0,145,8.333333333,0,0.45037037,0.45037037,0,0.177872007,0.162366201,0.000217657,0.000266755,1.095498976,1.80863E-06,1.6605E-06,0.000215511,0.000292892
ULOLIS_clean,8.54677,6.10924,8.54677,1.32937,1303.66,1733.05,0,0,0.6388,0.480529,0,192,288,96,0,0,0,0,0,24,0,0,145,8.333333333,0,0.45037037,0.45037037,0,0.173694177,0.159190466,0.000210187,0.000249872,1.09110917,1.77894E-06,1.63227E-06,0.000253595,0.000279759
ULOMAL_clean,8.86217,6.43433,8.86217,1.31015,1323.21,1733.6,0,0,0.6522,0.497807,0,192,288,96,0,0,0,0,0,24,0,0,145,8.333333333,0,0.45037037,0.45037037,0,0.16956177,0.155035545,0.000265131,0.000228762,1.093696099,1.72673E-06,1.5884E-06,0.00024713,0.00026725
ULUVUT_clean,5.14269,4.75945,5.14269,1.14921,1652.16,1898.67,0,0,0.6398,0.556733,0,8,4,20,0,0,0,0,0,2,0,0,-4,50,0,1.788235294,1.788235294,0,0.307298899,0.288718163,0.000167181,0.000217276,1.064355965,3.18893E-06,3.03971E-06,0.000278338,0.000236693
UMABIV_clean,5.68466,5.22417,5.68466,1.23934,1566.43,1941.33,0,0,0.6118,0.493651,0,68,96,16,0,0,0,0,0,0,0,1,59,12.5,3,0.756491228,0.756491228,0.444444444,0.460945066,0.426158676,0.000103747,0.000109723,1.081627787,4.90291E-06,4.59981E-06,0.00012108,0.000110157
UMABOB_clean,5.41853,4.65091,5.41146,1.04463,1663.87,1738.12,0,0,0.574,0.549478,0,64,96,16,0,0,0,0,0,0,0,1,61,12.5,3,0.77,0.77,0.444444444,0.50528266,0.467752045,7.87871E-05,6.33467E-05,1.080236133,5.31771E-06,4.99574E-06,0.00010553,7.61099E-05
UMALUQ_clean,8.90326,5.05379,8.67673,1.06985,1791.07,1916.16,0,0,0.5972,0.558212,0,224,96,24,0,0,0,0,0,0,0,1,-21,33.33333333,0,0.132173913,0.132173913,0,0.705691477,0.629893427,0.000116489,0.000131624,1.120334722,7.84451E-06,6.99903E-06,0.000132282,0.000139955
UMARAC_charged,7.63967,4.04996,7.61915,1.1879,1549.77,1840.97,0,0,0.6226,0.524119,0,216,168,120,0,32,0,0,24,0,0,4,15,21.42857143,0.666666667,0.920268456,0.920268456,5,0.186893872,0.171136119,0.000108228,9.67165E-05,1.092077306,1.90453E-06,1.74946E-06,0.000112628,0.000101367
UMEDEX_clean,8.31991,5.90244,8.31991,1.33036,1303.45,1734.05,0,0,0.6334,0.476113,0,208,288,96,0,0,0,0,0,24,0,0,137,8.333333333,0,0.439518072,0.439518072,0,0.180552677,0.166043751,0.000261451,0.000268486,1.08738014,1.83043E-06,1.69978E-06,0.000279102,0.000280661
UMEDIB_clean,8.20629,5.26943,8.19367,1.3504,1292.1,1744.84,0,0,0.632,0.46801,0,192,288,96,0,0,0,0,0,24,0,0,145,8.333333333,0,0.45037037,0.45037037,0,0.174169747,0.162555797,0.000267953,0.000310831,1.071445928,1.77175E-06,1.6705E-06,0.000294052,0.000261446
UMEDOH_clean,8.3593,5.89473,8.3593,1.33036,1302.55,1732.85,0,0,0.6328,0.475662,0,208,288,96,0,0,0,0,0,24,0,0,137,8.333333333,0,0.439518072,0.439518072,0,0.181608725,0.167912447,0.000275732,0.000255633,1.081567973,1.8463E-06,1.72025E-06,0.000311018,0.000304486
UMEHOL_clean,7.1388,4.96773,6.18362,1.60251,864.024,1384.6,0,0,0.5636,0.351699,0,24,72,0,0,0,0,0,0,0,0,1,61,11.11111111,6,1.006829268,1.006829268,0,0.335201074,0.332995864,0.000108236,8.00502E-05,1.006622333,3.60945E-06,3.69992E-06,0.000116104,0.000153359
UMEKEE_clean,8.30632,6.09762,8.27233,0.751545,3481.13,2616.23,0,0,0.734,0.976654,0,48,60,60,0,0,0,0,0,8,0,0,22,13.33333333,2,1.236666667,1.236666667,3.75,0.332817317,0.313811066,0.000242973,0.000181426,1.060565904,3.37593E-06,3.18232E-06,0.000240986,0.000216233
UMEKII_clean,6.2978,4.37155,6.14715,1.16372,1268.34,1476,0,0,0.5854,0.50304,0,56,68,60,0,0,0,0,0,8,0,0,26,11.76470588,2,1.141538462,1.141538462,3.75,0.549323206,0.518751281,0.000115554,8.942E-05,1.058933687,6.17337E-06,5.9772E-06,0.000107689,8.98608E-05
UMELAB_clean,6.29398,5.39006,6.2901,1.61584,807.638,1305.01,0,0,0.54,0.334192,0,80,216,0,0,0,0,0,0,0,0,1,177,11.11111111,6.166666667,1.01015873,1.01015873,0,0.32710038,0.337594475,0.000172715,0.000137108,0.968915087,3.63102E-06,3.87983E-06,0.000277819,0.000254253
UMELEF_clean,6.19405,5.34016,6.17707,1.64272,782.746,1285.83,0,0,0.5076,0.309,0,24,72,0,0,0,0,0,0,0,0,1,61,11.11111111,6.25,1.036144578,1.036144578,0,0.336511829,0.454219034,0.00016833,0.000133492,0.740858052,3.63296E-06,5.36566E-06,0.000213672,0.000138369
UMEQAG_clean,7.17863,4.94429,6.16873,1.58166,875.123,1384.15,0,0,0.5566,0.351908,0,24,72,0,0,0,0,0,0,0,0,1,61,11.11111111,6,1.006829268,1.006829268,0,0.34716068,0.508353384,9.91158E-05,6.0093E-05,0.682912107,3.73432E-06,6.20008E-06,0.000117299,7.22608E-05
UMESIQ_clean,7.11235,5.04643,6.16421,1.65932,851.388,1412.73,0,0,0.558,0.336282,0,24,72,0,0,0,0,0,0,0,0,1,61,11.11111111,6,1.006829268,1.006829268,0,0.403251902,0.389012566,9.79031E-05,0.000102313,1.036603796,4.42764E-06,4.45901E-06,0.000140158,0.000153421
UMESOW_clean,7.17498,4.93769,6.17391,1.56952,886.672,1391.65,0,0,0.5498,0.350298,0,24,72,0,0,0,0,0,0,0,0,1,61,11.11111111,6,1.006829268,1.006829268,0,0.330227834,0.319895674,0.000100097,0.000111892,1.032298531,3.56766E-06,3.53516E-06,0.000121584,0.000105814
UMEXUF01_clean,5.93545,4.3172,5.83035,1.61863,972.568,1574.22,0,0,0.547,0.337941,0,12,40,0,0,0,0,0,0,10,0,0,35,25,3.6,1.263673469,1.263673469,0,0.352048613,0.348487842,0.00019583,0.000178952,1.010217776,3.77036E-06,3.81308E-06,0.000179912,0.000210187
UMEXUF_clean,5.96732,4.46538,5.94889,1.62337,916.008,1487.02,0,0,0.5378,0.331286,0,12,40,0,0,0,0,0,0,10,0,0,35,25,3.6,1.263673469,1.263673469,0,0.345544601,0.341546625,0.000176361,0.00021448,1.011705505,3.69414E-06,3.75043E-06,0.000168708,0.000235805
UMIGAA_clean,8.23557,7.15317,8.23557,1.10058,1830.78,2014.92,0,0,0.622,0.565157,0,48,144,0,0,0,0,0,0,16,0,0,121,16.66666667,4.333333333,1.118,1.118,0,0.281898744,0.277616626,0.000237533,0.000224468,1.015424573,2.88773E-06,2.85108E-06,0.000235592,0.00026988
UMIZEX_clean,6.27903,5.11829,6.27347,1.43647,1151.52,1654.12,0,0,0.554,0.385668,0,212,340,0,0,0,0,0,0,0,0,1,235,8.235294118,5,0.668888889,0.668888889,0,0.366769551,0.36672979,0.000123547,0.000117993,1.000108421,4.05238E-06,4.14089E-06,0.00013298,0.000135688
UMOBEF01_clean,11.72616,5.98085,11.72563,0.505624,5190.03,2624.2,0,0,0.792,1.56638,0,234,378,0,0,0,0,0,18,0,0,4,262,4.761904762,5,0.43,0.43,0,0.416073149,0.402068485,0.000424909,0.00045041,1.034831537,4.19476E-06,4.07971E-06,0.00047514,0.000478675
UMOBEF02_clean,11.74556,6.09657,11.74553,0.512375,5169.77,2648.86,0,0,0.7876,1.53716,0,234,378,0,0,0,0,0,18,0,0,4,262,4.761904762,5,0.43,0.43,0,0.428272709,0.414890354,0.00043188,0.000397652,1.032255159,4.31714E-06,4.20489E-06,0.000444204,0.000471249
UMOBEF03_clean,11.19548,6.07261,11.19529,0.54262,5122.32,2779.47,0,0,0.775,1.42826,0,234,378,0,0,0,0,0,18,0,0,4,262,4.761904762,5,0.43,0.43,0,0.455397487,0.442102093,0.000378646,0.000389701,1.030073131,4.61701E-06,4.47858E-06,0.000399822,0.000386323
UMOBEF04_clean,9.82687,5.92931,9.82687,0.641251,4205.76,2696.95,1.71818,1.10178,0.73,1.1384,0,234,378,0,0,0,0,0,18,0,0,4,262,4.761904762,5,0.43,0.43,0,0.579274284,0.539165945,0.000294478,0.00026672,1.0743896,5.93797E-06,5.58315E-06,0.000261767,0.000277064
UMOBEF05_clean,9.81532,6.14212,9.81476,0.699468,3556.24,2487.48,0,0,0.705,1.00791,0,234,378,0,0,0,0,0,18,0,0,4,262,4.761904762,5,0.43,0.43,0,0.632975584,0.582790735,0.000257075,0.000221215,1.086111267,6.59231E-06,6.13938E-06,0.000248619,0.000238701
UMOBEF06_clean,9.73892,6.12776,9.73892,0.704912,3478.22,2451.84,0,0,0.7064,1.00211,0,234,378,0,0,0,0,0,18,0,0,4,262,4.761904762,5,0.43,0.43,0,0.636123814,0.582100489,0.000213409,0.000213412,1.092807557,6.62766E-06,6.17468E-06,0.000256312,0.000233938
UMOBEF07_clean,9.64899,6.11183,9.64836,0.717947,3360.35,2412.56,0,0,0.7028,0.978902,0,234,378,0,0,0,0,0,18,0,0,4,262,4.761904762,5,0.43,0.43,0,0.650160407,0.598165701,0.000230494,0.000193211,1.086923584,6.82752E-06,6.34231E-06,0.000239986,0.000220804
UMOBEF08_clean,9.5277,6.07844,9.52714,0.722374,3296.16,2381.06,0,0,0.701,0.970411,0,234,378,0,0,0,0,0,18,0,0,4,262,4.761904762,5,0.43,0.43,0,0.648035318,0.590363064,0.000212056,0.000200724,1.09768947,6.82593E-06,6.32012E-06,0.000204028,0.000241666
UMOBEF09_clean,9.30813,6.0393,8.12664,0.731985,3211.3,2350.62,0,0,0.696,0.95084,0,234,378,0,0,0,0,0,18,0,0,4,262,4.761904762,5,0.43,0.43,0,0.665135899,0.601686229,0.000196332,0.000193736,1.105453088,7.0011E-06,6.5002E-06,0.000225851,0.000208342
UMOBEF_clean,12.498,6.04018,12.42609,0.48038,5211.38,2503.44,0,0,0.7972,1.65952,0,234,378,0,0,0,0,0,18,0,0,4,262,4.761904762,5,0.43,0.43,0,0.386411579,0.375437614,0.000417646,0.000479918,1.029229798,3.92571E-06,3.7633E-06,0.00044134,0.00048771
UMODEH01_clean,11.30468,5.41503,11.30468,0.512269,5157.57,2642.07,0,0,0.7812,1.52498,0,270,396,0,0,0,0,0,18,0,0,4,262,4.545454545,5,0.4,0.4,0,0.427410942,0.423721456,0.00037483,0.000425779,1.008707339,4.28715E-06,4.2644E-06,0.000381753,0.000439571
UMODEH02_clean,11.81211,5.47188,11.81161,0.501768,5184.43,2601.38,0,0,0.788,1.57045,0,270,396,0,0,0,0,0,18,0,0,4,262,4.545454545,5,0.4,0.4,0,0.414507921,0.397564002,0.00041997,0.000458877,1.042619349,4.16526E-06,4.02471E-06,0.000430286,0.000429267
UMODEH03_clean,11.61852,5.42066,11.35102,0.51003,5166.3,2634.97,0,0,0.785,1.53913,0,270,396,0,0,0,0,0,18,0,0,4,262,4.545454545,5,0.4,0.4,0,0.418944895,0.407369353,0.000437749,0.000470382,1.028415348,4.23502E-06,4.1235E-06,0.000458164,0.00040777
UMODEH04_clean,11.36787,5.34922,11.36787,0.533932,5154.94,2752.39,0,0,0.771,1.444,0,270,396,0,0,0,0,0,18,0,0,4,262,4.545454545,5,0.4,0.4,0,0.447999682,0.432607883,0.000420706,0.000380332,1.0355791,4.5221E-06,4.39895E-06,0.000366725,0.000397768
UMODEH06_clean,11.16649,5.2519,11.16649,0.555198,5143.68,2855.76,0,0,0.7652,1.37825,0,270,396,0,0,0,0,0,18,0,0,4,262,4.545454545,5,0.4,0.4,0,0.474961769,0.456632568,0.000373439,0.00034415,1.040139932,4.79093E-06,4.65177E-06,0.000373843,0.000385721
UMODEH07_clean,11.33302,5.24933,11.33302,0.558087,5131.77,2863.98,0,0,0.7612,1.36394,0,270,396,0,0,0,0,0,18,0,0,4,262,4.545454545,5,0.4,0.4,0,0.478035793,0.462885056,0.00035497,0.000359325,1.032731101,4.85464E-06,4.70986E-06,0.000334825,0.000345626
UMODEH08_clean,7.50813,5.20054,6.29758,0.647965,4363.91,2827.66,0,0,0.7222,1.11457,0,270,396,0,0,0,0,0,18,0,0,4,262,4.545454545,5,0.4,0.4,0,0.605406822,0.569941905,0.000272989,0.000238973,1.062225495,6.18945E-06,5.91386E-06,0.000308937,0.000284978
UMODEH09_clean,7.58377,5.1021,6.14779,0.720299,3558.48,2563.17,0,0,0.6962,0.966543,0,270,396,0,0,0,0,0,18,0,0,4,262,4.545454545,5,0.4,0.4,0,0.674523114,0.616474625,0.000209297,0.000164635,1.094162009,7.09362E-06,6.48439E-06,0.000265934,0.00017598
UMODEH10_clean,8.26869,5.10695,6.12476,0.739009,3286.83,2428.99,0,0,0.6872,0.929894,0,270,396,0,0,0,0,0,18,0,0,4,262,4.545454545,5,0.4,0.4,0,0.682049876,0.621690614,0.000187886,0.000168259,1.097088907,7.19261E-06,0.000006583,0.000209319,0.000184704
UMODEH11_clean,7.88398,5.10678,6.00855,0.750929,3187.54,2393.61,0,0,0.6846,0.911671,0,270,396,0,0,0,0,0,18,0,0,4,262,4.545454545,5,0.4,0.4,0,0.70067597,0.626045482,0.000176556,0.000132604,1.11920937,7.36483E-06,6.7045E-06,0.000168603,0.000216133
UMODEH12_clean,7.73054,5.09547,6.08288,0.751192,3172.27,2382.98,0,0,0.6794,0.90443,0,270,396,0,0,0,0,0,18,0,0,4,262,4.545454545,5,0.4,0.4,0,0.700120937,0.628741822,0.000158348,0.000134842,1.113526908,7.35226E-06,6.71177E-06,0.000199812,0.000182733
UMODEH13_clean,8.08,5.10727,6.08981,0.75692,3095.55,2343.08,0,0,0.6792,0.89732,0,270,396,0,0,0,0,0,18,0,0,4,262,4.545454545,5,0.4,0.4,0,0.697820674,0.62828466,0.00015052,0.000112741,1.11067597,7.36952E-06,6.66548E-06,0.000210498,0.000221921
UMODEH14_clean,11.13019,5.34376,11.13003,0.540267,5190.06,2804.02,0,0,0.7704,1.42596,0,270,396,0,0,0,0,0,18,0,0,4,262,4.545454545,5,0.4,0.4,0,0.454188456,0.438898467,0.000398476,0.000384419,1.034837188,4.60672E-06,4.48964E-06,0.000366583,0.000451325
UMODEH15_clean,11.39121,5.37416,11.39121,0.528259,5150.56,2720.83,0,0,0.7764,1.46973,0,270,396,0,0,0,0,0,18,0,0,4,262,4.545454545,5,0.4,0.4,0,0.443964697,0.436936478,0.000420782,0.00039191,1.016085219,4.49724E-06,4.40698E-06,0.000386392,0.000431626
UMODEH16_clean,13.02556,5.98917,13.02556,0.473838,5172.75,2451.04,0,0,0.8008,1.69003,0,270,396,0,0,0,0,0,18,0,0,4,262,4.545454545,5,0.4,0.4,0,0.388603352,0.372938306,0.000467341,0.000474971,1.042004389,3.93211E-06,3.74964E-06,0.000414161,0.000444465
UMODEH17_clean,11.09362,5.25928,11.09362,0.56801,5133.22,2915.72,0,0,0.7592,1.3366,0,270,396,0,0,0,0,0,18,0,0,4,262,4.545454545,5,0.4,0.4,0,0.495363965,0.483619615,0.000412355,0.000357226,1.024284273,5.02685E-06,4.90162E-06,0.000341193,0.000356285
UMODEH18_clean,12.07339,5.35338,12.07339,0.527677,5223.93,2756.54,0,0,0.7746,1.46794,0,270,396,0,0,0,0,0,18,0,0,4,262,4.545454545,5,0.4,0.4,0,0.443483888,0.427367591,0.000373021,0.000424063,1.03771062,4.47971E-06,0.00000434,0.000456549,0.00047279
UMODEH19_clean,9.53314,6.14559,9.53308,0.644874,4232.98,2729.74,0,0,0.7296,1.13138,0,216,378,0,0,0,0,0,18,0,0,4,271,4.761904762,5,0.441025641,0.441025641,0,0.57062757,0.528643921,0.000256423,0.000248644,1.079417634,5.86724E-06,5.47528E-06,0.000301523,0.000251027
UMODEH20_clean,9.81757,5.20485,6.37863,0.582326,5015.39,2920.59,0,0,0.7482,1.28485,0,270,396,0,0,0,0,0,18,0,0,4,262,4.545454545,5,0.4,0.4,0,0.504034291,0.488183359,0.000353715,0.000345491,1.032469219,5.10601E-06,0.000004967,0.000371224,0.000339447
UMODEH21_clean,9.91334,5.23079,9.91334,0.575954,5069.08,2919.56,0,0,0.75,1.30219,0,270,396,0,0,0,0,0,18,0,0,4,262,4.545454545,5,0.4,0.4,0,0.49371529,0.475081314,0.000359069,0.000352682,1.039222708,4.99729E-06,4.86477E-06,0.000346839,0.000356764
UMODEH22_clean,10.42971,5.27481,10.42971,0.557764,5138.64,2866.15,0,0,0.7608,1.36402,0,270,396,0,0,0,0,0,18,0,0,4,262,4.545454545,5,0.4,0.4,0,0.471224333,0.45799486,0.000392899,0.00036149,1.028885635,4.79875E-06,4.67146E-06,0.000366347,0.000365809
UMODEH23_clean,11.15907,5.34276,11.15907,0.535598,5171.89,2770.05,0,0,0.7696,1.4369,0,270,396,0,0,0,0,0,18,0,0,4,262,4.545454545,5,0.4,0.4,0,0.448418748,0.436158119,0.000436231,0.000441954,1.028110514,4.53317E-06,4.40478E-06,0.000419002,0.000419388
UMODEH24_clean,11.42851,5.36939,11.42851,0.532371,5159.71,2746.88,0,0,0.7732,1.45237,0,270,396,0,0,0,0,0,18,0,0,4,262,4.545454545,5,0.4,0.4,0,0.448536323,0.438394012,0.000426077,0.000439306,1.023135149,4.52996E-06,4.42777E-06,0.000420435,0.000441109
UMODEH25_clean,9.75422,5.20239,6.39739,0.581306,5046.92,2933.81,0,0,0.7442,1.28022,0,270,396,0,0,0,0,0,18,0,0,4,262,4.545454545,5,0.4,0.4,0,0.497874419,0.483247185,0.000348817,0.000337256,1.030268638,5.06803E-06,4.92717E-06,0.000330391,0.000316234
UMODEH_clean,10.95537,5.36113,10.95537,0.533113,5153.6,2747.45,0,0,0.7742,1.45222,0,270,396,0,0,0,0,0,18,0,0,4,262,4.545454545,5,0.4,0.4,0,0.446004851,0.430506643,0.000406156,0.000424243,1.035999927,4.51498E-06,4.38722E-06,0.00038182,0.000406694
UMOKIS_clean,10.47066,8.24292,10.42077,0.843112,2088.78,1761.07,0,0,0.6618,0.784949,0,144,232,64,0,0,0,0,0,12,0,0,145,5.172413793,5.333333333,0.80372093,0.80372093,1,0.284634551,0.265056222,0.000164464,0.000201968,1.073864815,2.89634E-06,2.71435E-06,0.000176641,0.000179882
UMOVEZ01_clean,10.36799,5.68179,9.99869,0.557538,5182.06,2889.19,0,0,0.7634,1.36923,0,234,378,0,0,0,0,0,18,0,0,4,262,4.761904762,5,0.43,0.43,0,0.474626554,0.460553274,0.000335628,0.000412642,1.030557334,4.82121E-06,4.70951E-06,0.00037234,0.000367487
UMOVEZ02_clean,10.40783,5.7016,10.40783,0.554264,5204.42,2884.62,0,0,0.768,1.38562,0,234,378,0,0,0,0,0,18,0,0,4,262,4.761904762,5,0.43,0.43,0,0.468686767,0.453343053,0.000344217,0.000339701,1.033845702,4.77035E-06,4.66263E-06,0.000389376,0.000374355
UMOVEZ03_clean,10.92239,5.82104,10.1736,0.537309,5216.45,2802.84,0,0,0.7724,1.43754,0,234,378,0,0,0,0,0,18,0,0,4,262,4.761904762,5,0.43,0.43,0,0.446307432,0.432699525,0.000368607,0.000470034,1.031448861,4.51314E-06,4.40726E-06,0.00040822,0.00038922
UMOVEZ04_clean,11.43321,6.00494,11.43286,0.521066,5211.14,2715.35,0,0,0.7844,1.50538,0,234,378,0,0,0,0,0,18,0,0,4,262,4.761904762,5,0.43,0.43,0,0.429330498,0.415992982,0.000463991,0.000463229,1.032061876,4.34569E-06,4.24112E-06,0.000481636,0.000440189
UMOVEZ05_clean,10.32083,5.66439,10.32083,0.556946,5186.51,2888.61,0,0,0.7674,1.37787,0,234,378,0,0,0,0,0,18,0,0,4,262,4.761904762,5,0.43,0.43,0,0.472863573,0.459233925,0.000354772,0.000404236,1.029679095,4.80588E-06,4.69935E-06,0.000431828,0.000367966
UMOVEZ_clean,11.7936,5.96806,11.76218,0.502437,5217.08,2621.26,0,0,0.7922,1.57671,0,234,378,0,0,0,0,0,18,0,0,4,262,4.761904762,5,0.43,0.43,0,0.410415982,0.396702771,0.000425049,0.000481871,1.034567973,4.15817E-06,4.04607E-06,0.000454539,0.000503487
UMOVID_clean,12.08323,6.02223,11.77524,0.495095,5153.36,2551.4,0,0,0.7958,1.60737,0,234,378,0,0,0,0,0,18,0,0,4,262,4.761904762,5,0.43,0.43,0,0.409214165,0.392560614,0.000519799,0.00051229,1.042422879,4.11573E-06,3.98094E-06,0.000406095,0.000442873
UMOVOJ_clean,12.44931,6.04966,11.64464,0.481059,5172.97,2488.51,0,0,0.8008,1.66466,0,234,378,0,0,0,0,0,18,0,0,4,262,4.761904762,5,0.43,0.43,0,0.391988579,0.376724352,0.000444057,0.000449065,1.040518291,3.95093E-06,3.8199E-06,0.000490485,0.000500444
